fighter_id,name,nickname,height,reach,weight,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,fighter_link
4149,Aaron Wetherspoon,Slam,,,170.0,,,2.27,0.32,4.33,0.45,0.0,0.0,0.77,0.0,http://ufcstats.com/fighter-details/1ce7998e0a215caa
4150,Coty Wheeler,Ox,66.0,67.0,135.0,Orthodox,1978-10-11,1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6,http://ufcstats.com/fighter-details/e57f0b06ea39e360
4151,Vernon White,Tiger,72.0,,205.0,Southpaw,1971-12-03,2.11,0.38,2.2,0.54,0.88,0.28,0.44,0.0,http://ufcstats.com/fighter-details/12458872d6afae1b
4152,Steve White,,71.0,,175.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d181689653115b6a
4153,Alex White,The Spartan,72.0,71.0,155.0,Southpaw,1988-10-22,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,http://ufcstats.com/fighter-details/c17041f1bb5768d8
4154,Craig White,The Thundercat,74.0,76.0,170.0,Orthodox,1990-07-01,1.23,0.4,3.28,0.39,0.0,0.0,0.5,0.8,http://ufcstats.com/fighter-details/3dd949593346dbc3
4155,Patrik White,Primetime,72.0,72.0,155.0,Orthodox,1993-06-11,9.77,0.49,6.28,0.6,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/4debc6c4c6249690
4156,Robert Whiteford,The Hammer,69.0,69.0,145.0,Southpaw,1983-04-12,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
4157,Mike Whitehead,,73.0,,205.0,Orthodox,1981-06-29,1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
4158,Garett Whiteley,Goodnight,72.0,72.0,155.0,Orthodox,1980-12-13,3.72,0.48,4.04,0.46,0.0,0.0,0.27,0.9,http://ufcstats.com/fighter-details/129537073431e52e
4159,Mitch Whitesel,,69.0,,185.0,,1981-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b6debbda44d4a5a0
4160,Emily Whitmire,Spitfire,65.0,63.0,125.0,Orthodox,1991-05-24,2.5,0.31,2.98,0.54,1.9,0.66,0.7000000000000001,0.5,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb
4161,Robert Whittaker,The Reaper,72.0,73.0,185.0,Orthodox,1990-12-20,4.54,0.43,3.41,0.59,0.8,0.38,0.81,0.0,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce
4162,Josh Wick,The White Mamba,69.0,69.0,155.0,Switch,1994-10-04,0.65,0.6,6.52,0.41,0.0,0.0,0.8,0.0,http://ufcstats.com/fighter-details/13935768cf8aeb86
4163,Adam Wieczorek,Siwy,77.0,81.0,250.0,Orthodox,1992-02-05,1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4,http://ufcstats.com/fighter-details/efa1f6b42c86793c
4164,Orlando Wiet,The Gladiator,70.0,,170.0,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a6c2f5381d575920
4165,Jonathan Wiezorek,,75.0,,250.0,Southpaw,1978-02-10,1.27,0.58,5.47,0.31,1.91,0.2,0.0,0.0,http://ufcstats.com/fighter-details/60884f31ead1609c
4166,Justin Wilcox,Silverback,66.0,,155.0,Orthodox,1979-03-12,3.82,0.28,2.63,0.71,1.43,0.16,1.0,0.0,http://ufcstats.com/fighter-details/4a482a0100cfcd0a
4167,Joe Wilk,The Nose,69.0,,145.0,,1982-04-12,1.0,0.54,2.0,0.72,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/781014fb7e8e647a
4168,Aaron Wilkinson,The Daywalker,70.0,,155.0,Orthodox,1987-01-31,0.0,0.0,0.0,1.0,7.32,1.0,0.0,0.0,http://ufcstats.com/fighter-details/338a11d3674eb2d4
4169,Mike Wilkinson,The Warrior,67.0,66.0,145.0,Orthodox,1987-09-15,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,http://ufcstats.com/fighter-details/cfaf010d5b389c09
4170,Rob Wilkinson,Razor,75.0,80.0,185.0,Orthodox,1992-02-22,2.74,0.5,5.66,0.39,4.47,0.25,0.0,0.0,http://ufcstats.com/fighter-details/826475cc758e60e6
4171,James Wilks,Lightning,73.0,75.0,170.0,Orthodox,1978-05-04,1.82,0.45,2.03,0.5,1.27,0.22,0.66,3.8,http://ufcstats.com/fighter-details/852454c572675334
4172,Tedd Williams,,73.0,,275.0,Orthodox,1969-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b63e800c18e011b5
4173,Pete Williams,El Duro,75.0,,235.0,Orthodox,1975-07-10,0.61,0.62,2.77,0.4,1.84,0.4,0.16,0.9,http://ufcstats.com/fighter-details/6291ac0a3726732f
4174,Rubin Williams,Mr. Hollywood,73.0,,185.0,Orthodox,1976-04-09,0.0,0.0,1.39,0.6,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6f812143641ceff8
4175,Carter Williams,The Beast,73.0,,265.0,Orthodox,,1.55,0.36,2.32,0.58,2.9,0.33,1.0,0.0,http://ufcstats.com/fighter-details/b8e2f10efb6eca85
4176,Patrick Williams,The Animal,68.0,73.0,135.0,Orthodox,1981-09-07,4.12,0.51,4.12,0.52,2.71,0.41,1.0,0.5,http://ufcstats.com/fighter-details/39330403ad27c2bb
4177,Tim Williams,The South Jersey Strangler,74.0,76.0,185.0,Orthodox,1986-07-03,3.07,0.38,3.55,0.48,1.81,0.4,1.0,0.0,http://ufcstats.com/fighter-details/990bd63726a577f8
4178,Jordan Williams,Bomaye,73.0,75.0,185.0,Southpaw,1990-10-13,5.83,0.5,5.46,0.35,1.11,0.5,0.85,0.0,http://ufcstats.com/fighter-details/e26bd53b751d61d9
4179,Cole Williams,Havoc,72.0,73.0,170.0,Orthodox,1983-12-15,0.31,0.27,5.34,0.23,0.0,0.0,0.25,0.0,http://ufcstats.com/fighter-details/f9a20a17d712ef7c
4180,Khaos Williams,The OxFighter,72.0,77.0,170.0,Orthodox,1994-03-30,5.36,0.38,5.19,0.43,0.0,0.0,0.6,0.0,http://ufcstats.com/fighter-details/2558ae2e5671e318
4181,Karl Williams,,75.0,79.0,235.0,Orthodox,1990-01-06,2.68,0.48,2.15,0.55,4.2,0.48,1.0,0.2,http://ufcstats.com/fighter-details/d35f734c56a89103
4182,Karl Willis,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/95883dbdab4fcf0f
4183,Justin Willis,Big Pretty,73.0,78.0,264.0,Southpaw,1987-07-19,3.37,0.59,2.57,0.5700000000000001,0.96,0.66,0.36,0.0,http://ufcstats.com/fighter-details/ce1e867808ef5fce
4184,Chris Wilson,The Professor,73.0,75.0,170.0,Orthodox,1977-06-07,2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6,http://ufcstats.com/fighter-details/a56607a451e4c70d
4185,Greg Wilson,,,,155.0,,1988-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/9cc84087ee768342
4186,Jonathan Wilson,Johnny Bravo,74.0,75.0,205.0,Southpaw,1987-07-17,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0,http://ufcstats.com/fighter-details/cd01f0b768a32475
4187,Sean Wilson,P-Town,68.0,,145.0,,1982-10-20,1.01,0.31,5.88,0.62,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b8e6393c39cb9740
4188,Westin Wilson,,73.0,73.0,145.0,Southpaw,1989-01-24,1.68,0.33,5.72,0.31,1.68,0.16,0.33,8.4,http://ufcstats.com/fighter-details/7b3503352cd53abb
4189,Damon Wilson,The Nomad,,,155.0,,1993-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/81254702b51cc832
4190,Matt Wiman,,70.0,68.0,155.0,Orthodox,1983-09-19,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,http://ufcstats.com/fighter-details/eb29176b03dfa888
4191,Eddie Wineland,,67.0,69.0,135.0,Orthodox,1984-06-26,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,http://ufcstats.com/fighter-details/fc9a9559a05f2704
4192,Deron Winn,,66.0,70.0,185.0,Orthodox,1989-06-13,4.55,0.44,6.21,0.46,4.28,0.52,0.4,0.0,http://ufcstats.com/fighter-details/483a953b18d73bb3
4193,Andre Winner,,71.0,73.0,155.0,Orthodox,1981-11-09,2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0,http://ufcstats.com/fighter-details/b45d6b73f4ca4467
4194,Eric Wisely,Little Lee,68.0,,145.0,Southpaw,1984-07-25,1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9,http://ufcstats.com/fighter-details/53f84637dfffab7a
4195,Keith Wisniewski,The Polish Connection,72.0,,170.0,Orthodox,1981-10-25,2.32,0.52,4.86,0.42,1.57,0.4,0.78,0.3,http://ufcstats.com/fighter-details/cd12227edd3f134b
4196,Jason Witt,The Vanilla Gorilla,70.0,70.0,170.0,Orthodox,1986-11-07,2.15,0.44,2.54,0.52,6.9,0.48,1.0,0.9,http://ufcstats.com/fighter-details/5f3805dda9661cba
4197,Travis Wiuff,The Diesel,75.0,,205.0,Orthodox,1978-03-15,0.48,0.3,4.03,0.41,4.84,0.5700000000000001,0.44,1.2,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1
4198,Ray Wizard,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ea0ad155451ed1f5
4199,Karolina Wojcik,Polish Assassin,62.0,,115.0,Orthodox,1994-12-09,2.67,0.65,0.87,0.62,2.0,0.66,1.0,1.0,http://ufcstats.com/fighter-details/b99b3620839ea911
4200,Danyelle Wolf,,71.0,70.0,145.0,Orthodox,1983-09-08,2.37,0.25,4.57,0.47,0.0,0.0,0.77,0.5,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
4201,Brandon Wolff,,69.0,,170.0,Orthodox,1975-10-18,0.47,0.33,10.91,0.19,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/aa79d5399571068e
4202,Xue Do Won,,67.0,,165.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/daa89f01e1c0f42a
4203,Joanne Wood,JoJo,66.0,65.0,125.0,Orthodox,1985-12-23,7.1,0.51,4.89,0.51,1.52,0.55,0.58,0.3,http://ufcstats.com/fighter-details/12f91bfa8f1f723b
4204,Nathaniel Wood,The Prospect,66.0,69.0,145.0,Orthodox,1993-05-08,5.66,0.51,3.89,0.56,1.41,0.48,0.72,0.6,http://ufcstats.com/fighter-details/329e403448756217
4205,Val Woodburn,The Animal,68.0,74.0,170.0,Orthodox,1993-08-10,1.6,0.35,4.93,0.36,1.92,1.0,0.5,0.0,http://ufcstats.com/fighter-details/7a47e068f8017019
4206,Tyron Woodley,The Chosen One,69.0,74.0,170.0,Orthodox,1982-04-07,2.36,0.48,2.76,0.54,1.06,0.4,0.87,0.4,http://ufcstats.com/fighter-details/effd9de9937996f8
4207,Salvador Woods,,71.0,,170.0,,1985-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8de471543d9c933e
4208,Logan Woods,One Hit,,,185.0,,1994-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/133a9d2e6efd8a50
4209,Sean Woodson,The Sniper,74.0,78.0,145.0,Orthodox,1992-06-07,5.57,0.46,4.18,0.58,0.58,0.55,0.84,0.3,http://ufcstats.com/fighter-details/4682bc59d5f55145
4210,Cal Worsham,,71.0,,230.0,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/de3ed2e152520c8d
4211,Hunter Worsham,The Future,,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8fb808fc2e145bd6
4212,Khama Worthy,The Death Star,71.0,74.0,155.0,Orthodox,1986-10-15,4.18,0.48,4.45,0.46,0.0,0.0,0.5700000000000001,0.7,http://ufcstats.com/fighter-details/78e501478a36a018
4213,Eric Wray,,72.0,,170.0,Orthodox,,1.76,0.48,3.12,0.28,4.07,0.66,0.0,2.0,http://ufcstats.com/fighter-details/eb6edce3028f05c0
4214,Justin Wren,The Viking,74.0,,265.0,Orthodox,1987-04-27,3.43,0.35,2.07,0.64,0.0,0.0,1.0,0.0,http://ufcstats.com/fighter-details/e78f601035d677f2
4215,JW Wright,,,,130.0,,1976-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2a0b19a96f848eff
4216,Chris Wright,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/7182146226dabe22
4217,Jordan Wright,The Beverly Hills Ninja,74.0,77.0,205.0,Orthodox,1991-10-07,4.1,0.56,6.03,0.31,2.09,0.45,1.0,0.4,http://ufcstats.com/fighter-details/c878270af633eb11
4218,Marcin Wrzosek,The Polish Zombie,69.0,,155.0,,1987-10-14,3.47,0.43,4.07,0.43,3.0,0.25,0.33,0.0,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
4219,Wu Yanan,Mulan,68.0,66.0,135.0,Orthodox,1996-04-18,4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,http://ufcstats.com/fighter-details/fdbefee0827e1567
4220,Wulijiburen,Beast Master,69.0,69.0,135.0,Orthodox,1989-03-01,1.61,0.42,3.02,0.56,3.28,0.42,0.77,0.4,http://ufcstats.com/fighter-details/2296125b6c362355
4221,Wuziazibieke Jiahefu,Prairie Kitty,69.0,70.0,145.0,Orthodox,1990-04-09,0.41,0.5,2.84,0.41,6.08,0.5,0.0,0.0,http://ufcstats.com/fighter-details/2d077e22886298be
4222,Rubens Xavier,Macula,75.0,,220.0,Orthodox,,0.77,0.42,1.82,0.21,2.1,0.4,0.25,1.1,http://ufcstats.com/fighter-details/e6dac752a2418a88
4223,Xiao Long,,68.0,70.0,135.0,Orthodox,1998-04-13,5.4,0.5,4.27,0.5,0.84,0.25,0.77,0.0,http://ufcstats.com/fighter-details/86bace9e4ad85542
4224,Xie Bin,The Stalker,69.0,71.0,145.0,Orthodox,1998-02-28,4.87,0.48,3.18,0.59,2.15,0.35,0.4,0.0,http://ufcstats.com/fighter-details/e415ea6f8d41c917
4225,Van Y Nghiem,,,,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/fd08d6536b7b91f0
4226,Jamie Yager,The Chosyn 1,73.0,,185.0,Orthodox,1983-11-29,3.08,0.39,2.55,0.63,0.0,0.0,0.66,0.0,http://ufcstats.com/fighter-details/85248da6e9e2f7e7
4227,Eddie Yagin,The Filipino Phenom,67.0,,145.0,Orthodox,1979-03-23,3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0,http://ufcstats.com/fighter-details/cc84b68f862b466f
4228,Rani Yahya,,66.0,67.0,135.0,Orthodox,1984-09-12,1.71,0.38,2.08,0.5,2.73,0.3,0.29,1.8,http://ufcstats.com/fighter-details/94527830000ab715
4229,Mohammad Yahya,The UAE Warrior,69.0,73.0,155.0,Switch,1994-05-23,2.38,0.42,4.96,0.38,0.76,1.0,0.42,0.8,http://ufcstats.com/fighter-details/3753714927f18437
4230,Alexander Yakovlev,Russian Thunder,75.0,74.0,155.0,Southpaw,1984-07-18,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,http://ufcstats.com/fighter-details/d06f8869449ba7bd
4231,Keiichiro Yamamiya,,71.0,,185.0,Southpaw,1972-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6014d25e73b669c9
4232,Kenichi Yamamoto,,72.0,,170.0,Orthodox,1976-07-11,0.3,0.46,1.93,0.38,0.0,0.0,0.1,0.3,http://ufcstats.com/fighter-details/9f488f520ed25bbf
4233,Yoshihisa Yamamoto,,74.0,,220.0,Southpaw,1970-07-04,1.65,0.38,3.05,0.53,1.0,0.2,0.5,0.6,http://ufcstats.com/fighter-details/eed2b71d77d95416
4234,Atsushi Yamamoto,,66.0,,139.0,Orthodox,1980-10-02,1.97,0.39,1.27,0.7000000000000001,1.12,0.33,1.0,0.0,http://ufcstats.com/fighter-details/351264d11286d09a
4235,Norifumi Yamamoto,Kid,64.0,66.0,135.0,Southpaw,1977-03-15,2.09,0.45,2.01,0.5700000000000001,0.41,0.22,0.45,0.0,http://ufcstats.com/fighter-details/4834ff149dc9542a
4236,Hiroko Yamanaka,Cat's Eye,71.0,,135.0,,1978-10-24,2.1,0.26,3.54,0.63,0.0,0.0,1.0,0.0,http://ufcstats.com/fighter-details/283645128ae57eda
4237,Goiti Yamauchi,,70.0,,145.0,,1993-01-05,1.66,0.54,1.01,0.66,0.0,0.0,0.0,4.3,http://ufcstats.com/fighter-details/9e1a7101fefe9746
4238,Wataru Yamauchi,,,,125.0,,1999-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d8bf3df51ff3a270
4239,Takeshi Yamazaki,,68.0,,139.0,Southpaw,,0.57,0.25,1.57,0.47,4.5,0.5,1.0,1.0,http://ufcstats.com/fighter-details/d1d20e651e6cbc02
4240,Yan Xiaonan,,65.0,63.0,115.0,Orthodox,1989-06-16,4.69,0.45,3.23,0.6,0.84,0.73,0.64,0.0,http://ufcstats.com/fighter-details/c41d426cc7326d1b
4241,Petr Yan,No Mercy,67.0,67.0,135.0,Switch,1993-02-11,5.11,0.54,4.13,0.58,1.61,0.49,0.84,0.1,http://ufcstats.com/fighter-details/d661ce4da776fc20
4242,Yan Qihui,Queen Kong,63.0,62.0,125.0,Orthodox,1996-10-21,4.38,0.46,5.06,0.54,3.68,0.6900000000000001,0.62,0.0,http://ufcstats.com/fighter-details/5c9c2e247c836b67
4243,Adam Yandiev,Boroda,69.0,74.0,185.0,Orthodox,1988-08-07,0.18,0.08,6.14,0.36,0.0,0.0,0.25,0.0,http://ufcstats.com/fighter-details/0a95c474e61a6c44
4244,Adrian Yanez,,67.0,70.0,135.0,Orthodox,1993-11-29,6.23,0.41,5.75,0.54,0.0,0.0,0.81,0.0,http://ufcstats.com/fighter-details/0232cabbc30a2372
4245,Dongi Yang,The Ox,70.0,73.0,185.0,Southpaw,1984-12-07,3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,http://ufcstats.com/fighter-details/aed06011bf62237b
4246,Jianping Yang,,67.0,,145.0,Orthodox,1988-11-27,1.4,0.26,2.07,0.65,1.0,0.25,0.33,0.0,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
4247,Masutatsu Yano,,69.0,,198.0,Orthodox,1975-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d56caaa5e123f518
4248,Emmanuel Yarborough,,80.0,,770.0,Open Stance,1960-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2299605af59fd309
4249,Cale Yarbrough,,73.0,,185.0,Orthodox,1986-12-27,3.16,0.27,10.0,0.72,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a0b91014e9d16a76
4250,Tadao Yasuda,,76.0,,310.0,Orthodox,1963-10-09,2.7,0.73,0.85,0.6,0.75,0.14,0.0,0.0,http://ufcstats.com/fighter-details/49e7e05f902479ca
4251,Yoshiaki Yatsu,,73.0,,165.0,Orthodox,1956-07-19,0.0,0.0,5.57,0.48,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/620be7e0712d431b
4252,Chris Yee,,69.0,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/920632ca1b78fae5
4253,Yibugele,Eagle,67.0,69.0,145.0,Southpaw,1989-11-13,2.87,0.41,5.5,0.54,0.0,0.0,0.81,0.0,http://ufcstats.com/fighter-details/cc2fcae2c0dc501d
4254,Yin Shuai,Black Panther,67.0,65.0,125.0,Southpaw,1997-01-01,2.4,0.66,3.07,0.35,9.0,0.6,0.75,0.0,http://ufcstats.com/fighter-details/a78dc3910554dbae
4255,Yizha,,67.0,71.0,145.0,Orthodox,1997-01-08,2.8,0.44,2.83,0.47,3.54,0.3,0.54,1.1,http://ufcstats.com/fighter-details/3f11fd1751fa83b1
4256,Ashley Yoder,SpiderMonkey,67.0,69.0,115.0,Southpaw,1987-10-20,3.42,0.39,4.13,0.47,1.09,0.27,0.66,0.6,http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8
4257,Hirotaka Yokoi,Kaibatsu-Kun,71.0,,205.0,Orthodox,1978-06-08,1.52,0.33,3.42,0.38,1.87,0.41,0.66,0.4,http://ufcstats.com/fighter-details/35585d970300d45a
4258,Kazunori Yokota,,68.0,,154.0,Orthodox,1978-04-03,0.67,0.31,1.13,0.5700000000000001,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a8e8587a06e73c87
4259,John Yoo,,,,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/40eb2aef4d5577d4
4260,SangHoon Yoo,Assassin,72.0,74.0,170.0,Orthodox,1990-01-18,4.83,0.65,6.11,0.4,0.53,1.0,0.6900000000000001,0.5,http://ufcstats.com/fighter-details/00b490982afd1b17
4261,Joo Sang Yoo,,,,145.0,,1994-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a44020ea2e8cd026
4262,Dong Sik Yoon,,72.0,,185.0,Orthodox,1972-08-24,0.99,0.36,2.33,0.51,1.6,0.29,0.33,1.3,http://ufcstats.com/fighter-details/ad99fa5325519169
4263,Chang Min Yoon,The Big Heart,,,145.0,,1994-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/29ab96eae72bad9f
4264,Yoshiyuki Yoshida,Zenko,71.0,70.0,170.0,Southpaw,1974-05-10,0.85,0.36,3.67,0.36,1.41,0.28,0.25,2.8,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
4265,Hidehiko Yoshida,,71.0,,225.0,Orthodox,1969-09-03,1.05,0.36,1.89,0.62,1.09,0.33,0.71,2.2,http://ufcstats.com/fighter-details/2eae41f61776c60f
4266,Kai Yoshida,,,,125.0,,1999-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2e517966267a468a
4267,SuYoung You,Yoo-Jitsu,66.0,65.0,135.0,Orthodox,1995-12-11,1.88,0.44,1.32,0.71,4.75,0.55,0.66,0.5,http://ufcstats.com/fighter-details/a474aade8eb3a8f0
4268,Kaitlin Young,,69.0,,135.0,Orthodox,1985-09-15,2.83,0.26,6.33,0.51,2.5,1.0,0.0,0.0,http://ufcstats.com/fighter-details/79ff6545b0abc685
4269,Artenus Young,,,,205.0,,1980-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/8d4943a9ce9f521b
4270,Trenell Young,Savant,66.0,,145.0,Orthodox,1976-06-19,1.43,0.22,5.13,0.5,1.13,0.2,0.0,1.1,http://ufcstats.com/fighter-details/bf5183e1c1afc3b2
4271,Jason Young,Shotgun,69.0,73.0,145.0,Orthodox,1986-06-28,2.97,0.37,3.2,0.5,1.98,0.66,0.55,0.0,http://ufcstats.com/fighter-details/f59e9e49ef85b469
4272,Shane Young,Smokin',68.0,72.0,145.0,Orthodox,1993-07-31,5.19,0.4,5.46,0.52,0.63,0.18,0.64,0.0,http://ufcstats.com/fighter-details/4cd8b03aee1d0138
4273,Shanna Young,The Shanimal,67.0,65.0,125.0,Orthodox,1991-02-20,3.18,0.47,4.88,0.43,0.0,0.0,0.53,0.6,http://ufcstats.com/fighter-details/568bbad0eaced57c
4274,Gauge Young,Gee Money,69.0,70.0,155.0,Orthodox,2000-07-14,4.83,0.48,6.53,0.44,0.0,0.0,0.64,0.0,http://ufcstats.com/fighter-details/b2a78df161bd67f9
4275,Besam Yousef,,71.0,,170.0,Orthodox,1985-03-25,3.14,0.53,3.98,0.38,1.33,0.66,0.5,0.0,http://ufcstats.com/fighter-details/98ec9f385cca47fc
4276,Han Ten Yun,,71.0,,220.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/67ec58d7cf599835
4277,Rob Yundt,Monster,73.0,,185.0,Orthodox,1980-05-05,1.37,0.41,2.55,0.31,2.94,1.0,0.0,0.0,http://ufcstats.com/fighter-details/42078a86d3dd037b
4278,Sodiq Yusuff,Super,69.0,71.0,155.0,Orthodox,1993-05-19,5.66,0.49,4.51,0.53,0.28,0.2,0.62,0.4,http://ufcstats.com/fighter-details/94426bb170c88115
4279,Gilbert Yvel,The Hurricane,74.0,77.0,225.0,Orthodox,1976-06-30,1.05,0.47,1.78,0.5,0.0,0.0,0.25,1.0,http://ufcstats.com/fighter-details/d29b5c4f22c6357d
4280,Luke Zachrich,,74.0,74.0,185.0,Orthodox,1981-12-19,4.56,0.32,4.46,0.62,0.74,0.33,0.8,0.0,http://ufcstats.com/fighter-details/2284092f8b63273b
4281,Anton Zafir,The Professor,71.0,,170.0,Orthodox,1987-05-10,2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,http://ufcstats.com/fighter-details/8c822811eedc11ad
4282,Aiemann Zahabi,,68.0,68.0,135.0,Orthodox,1987-11-19,4.06,0.46,4.06,0.71,0.16,0.14,0.8300000000000001,0.0,http://ufcstats.com/fighter-details/24656ef4d605c96f
4283,Joao Zaiden,,,,205.0,,1993-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6b614bda982f5214
4284,Youssef Zalal,The Moroccan Devil,70.0,72.0,145.0,Switch,1996-09-04,3.07,0.5,1.8,0.66,2.09,0.3,0.59,1.3,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613
4285,Elizeu Zaleski dos Santos,Capoeira,71.0,73.0,170.0,Orthodox,1986-12-11,4.26,0.41,3.52,0.56,0.75,0.2,0.68,0.5,http://ufcstats.com/fighter-details/8adcbd525fab8d9b
4286,Zach Zane,The Hurricane,67.0,69.0,145.0,Southpaw,1989-12-14,0.87,0.56,6.67,0.2,0.0,0.0,0.26,0.0,http://ufcstats.com/fighter-details/cc3878d1ab41a5fa
4287,Roger Zapata,Viva,71.0,,170.0,Southpaw,1986-05-09,2.6,0.51,2.13,0.36,0.0,0.0,0.81,1.4,http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
4288,Marius Zaromskis,The Whitemare,69.0,,170.0,Orthodox,1980-07-30,5.02,0.34,5.93,0.5,0.73,0.42,0.73,0.0,http://ufcstats.com/fighter-details/abcf7e55a0a9ed89
4289,David Zawada,Sagat,72.0,75.0,170.0,Orthodox,1990-08-01,3.84,0.41,4.54,0.55,0.97,0.33,0.5700000000000001,1.7,http://ufcstats.com/fighter-details/3bb2dc8e87b10a46
4290,Manolo Zecchini,Angelo Veneziano,68.0,68.0,145.0,Orthodox,1996-10-22,2.34,0.21,6.75,0.46,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/fd7ab338e4953644
4291,Joao Zeferino,The Brazilian Samurai,71.0,,170.0,Orthodox,1986-01-15,0.83,0.36,2.6,0.48,0.5,0.05,0.5,1.0,http://ufcstats.com/fighter-details/be4076c9e8d791e3
